Order_ID,Order_Time,Delivered_Time,Delay_Minutes,City,Category,Rider_ID,Customer_ID,Delivery_Slot,Order_Status,Customer_Rating,Year
ORD01810,2023-03-23 21:22:00,2023-03-23 21:37:00,5.0,Pune,Beverages,RID152,CUST3562,Night,Delivered,3.0,2023
ORD01811,2023-06-21 12:43:00,2023-06-21 12:53:00,0.0,Mumbai,Snacks,RID446,CUST7468,Morning,Delivered,5.0,2023
ORD01812,2022-09-12 09:22:00,2022-09-12 09:32:00,0.0,Delhi,Personal Care,RID450,CUST8275,Night,Delivered,3.0,2022
ORD01813,2022-11-25 19:14:00,2022-11-25 19:29:00,5.0,Pune,Snacks,RID194,CUST8614,Morning,Delivered,5.0,2022
ORD01814,2022-09-11 17:25:00,2022-09-11 17:40:00,5.0,Bangalore,Household,RID424,CUST4155,Morning,Delivered,4.0,2022
ORD01815,2023-12-08 02:16:00,,,Hyderabad,Fruits,RID382,CUST8943,Afternoon,Cancelled,,2023
ORD01816,2022-04-14 21:05:00,2022-04-14 21:15:00,0.0,Hyderabad,Household,RID106,CUST3954,Morning,Delivered,5.0,2022
ORD01817,2024-03-28 21:36:00,2024-03-28 22:01:00,15.0,Mumbai,Personal Care,RID105,CUST2343,Evening,Delivered,1.0,2024
ORD01818,2023-07-12 08:17:00,2023-07-12 08:32:00,5.0,Chennai,Bakery,RID488,CUST7542,Afternoon,Delivered,3.0,2023
ORD01819,2023-11-27 18:13:00,2023-11-27 18:28:00,5.0,Delhi,Fruits,RID168,CUST2010,Morning,Delivered,2.0,2023
ORD01820,2022-04-06 02:07:00,2022-04-06 03:02:00,45.0,Chennai,Household,RID100,CUST4839,Evening,Late,5.0,2022
ORD01821,2024-05-11 08:36:00,2024-05-11 09:01:00,15.0,Mumbai,Snacks,RID115,CUST6758,Morning,Delivered,5.0,2024
ORD01822,2022-04-09 17:48:00,2022-04-09 18:43:00,45.0,Bangalore,Snacks,RID450,CUST1458,Afternoon,Late,4.0,2022
ORD01823,2023-12-21 01:23:00,2023-12-21 01:33:00,0.0,Delhi,Vegetables,RID254,CUST7629,Night,Delivered,3.0,2023
ORD01824,2023-06-21 14:55:00,2023-06-21 15:05:00,0.0,Hyderabad,Snacks,RID234,CUST8711,Morning,Delivered,5.0,2023
ORD01825,2023-01-28 00:41:00,2023-01-28 00:51:00,0.0,Bangalore,Fruits,RID436,CUST9962,Morning,Delivered,4.0,2023
ORD01826,2024-06-06 00:40:00,2024-06-06 00:50:00,0.0,Mumbai,Fruits,RID401,CUST7966,Afternoon,Delivered,4.0,2024
ORD01827,2023-09-09 04:48:00,,,Delhi,Frozen,RID125,CUST5053,Morning,Cancelled,,2023
ORD01828,2022-06-04 20:46:00,2022-06-04 20:56:00,0.0,Bangalore,Snacks,RID270,CUST1209,Night,Delivered,4.0,2022
ORD01829,2023-10-05 00:04:00,2023-10-05 00:34:00,20.0,Delhi,Frozen,RID214,CUST3824,Evening,Late,5.0,2023
ORD01830,2023-01-04 01:10:00,2023-01-04 01:50:00,30.0,Hyderabad,Household,RID432,CUST1181,Afternoon,Late,3.0,2023
ORD01831,2023-07-31 04:42:00,2023-07-31 04:57:00,5.0,Delhi,Snacks,RID191,CUST7098,Morning,Delivered,2.0,2023
ORD01832,2023-06-10 16:37:00,2023-06-10 16:52:00,5.0,Mumbai,Frozen,RID361,CUST6938,Morning,Delivered,3.0,2023
ORD01833,2022-12-16 00:34:00,2022-12-16 00:44:00,0.0,Bangalore,Household,RID494,CUST1713,Morning,Delivered,4.0,2022
ORD01834,2022-10-13 13:08:00,,,Pune,Personal Care,RID406,CUST7734,Night,Cancelled,,2022
ORD01835,2024-12-18 17:29:00,2024-12-18 17:39:00,0.0,Chennai,Dairy,RID311,CUST9291,Evening,Delivered,3.0,2024
ORD01836,2024-09-12 12:58:00,2024-09-12 13:18:00,10.0,Chennai,Personal Care,RID171,CUST3953,Afternoon,Delivered,5.0,2024
ORD01837,2023-08-29 20:53:00,2023-08-29 21:18:00,15.0,Hyderabad,Dairy,RID202,CUST7609,Evening,Delivered,3.0,2023
ORD01838,2024-10-29 15:15:00,2024-10-29 15:25:00,0.0,Bangalore,Personal Care,RID289,CUST7723,Morning,Delivered,5.0,2024
ORD01839,2023-10-29 15:54:00,2023-10-29 16:04:00,0.0,Delhi,Dairy,RID166,CUST8017,Afternoon,Delivered,2.0,2023
ORD01840,2023-10-16 09:53:00,2023-10-16 10:03:00,0.0,Mumbai,Vegetables,RID444,CUST7905,Night,Delivered,3.0,2023
ORD01841,2023-07-07 16:30:00,2023-07-07 16:40:00,0.0,Delhi,Personal Care,RID120,CUST2798,Evening,Delivered,5.0,2023
ORD01842,2023-08-30 19:26:00,2023-08-30 19:41:00,5.0,Bangalore,Snacks,RID146,CUST8121,Afternoon,Delivered,3.0,2023
ORD01843,2022-07-20 14:15:00,2022-07-20 14:25:00,0.0,Chennai,Fruits,RID112,CUST7276,Night,Delivered,4.0,2022
ORD01844,2024-03-19 04:40:00,2024-03-19 04:55:00,5.0,Chennai,Personal Care,RID147,CUST1473,Evening,Delivered,2.0,2024
ORD01845,2023-08-16 04:24:00,2023-08-16 04:39:00,5.0,Bangalore,Dairy,RID491,CUST9276,Afternoon,Delivered,4.0,2023
ORD01846,2023-01-30 01:54:00,2023-01-30 02:09:00,5.0,Pune,Beverages,RID228,CUST3076,Evening,Delivered,4.0,2023
ORD01847,2024-01-05 17:42:00,2024-01-05 17:57:00,5.0,Hyderabad,Household,RID233,CUST7832,Afternoon,Delivered,2.0,2024
ORD01848,2023-11-07 09:24:00,2023-11-07 09:39:00,5.0,Hyderabad,Vegetables,RID227,CUST9748,Afternoon,Delivered,5.0,2023
ORD01849,2022-01-13 13:38:00,2022-01-13 14:33:00,45.0,Delhi,Vegetables,RID459,CUST2104,Evening,Late,3.0,2022
ORD01850,2023-03-21 14:21:00,2023-03-21 14:51:00,20.0,Delhi,Fruits,RID212,CUST3054,Afternoon,Late,4.0,2023
ORD01851,2023-11-08 09:44:00,2023-11-08 09:59:00,5.0,Bangalore,Snacks,RID221,CUST7105,Morning,Delivered,5.0,2023
ORD01852,2022-07-29 16:08:00,2022-07-29 16:23:00,5.0,Chennai,Snacks,RID289,CUST3064,Evening,Delivered,2.0,2022
ORD01853,2023-06-05 11:11:00,2023-06-05 11:21:00,0.0,Hyderabad,Household,RID495,CUST9306,Night,Delivered,2.0,2023
ORD01854,2024-12-31 11:20:00,2024-12-31 11:30:00,0.0,Delhi,Frozen,RID116,CUST9001,Night,Delivered,4.0,2024
ORD01855,2022-01-25 06:11:00,2022-01-25 06:21:00,0.0,Hyderabad,Household,RID103,CUST6246,Night,Delivered,2.0,2022
ORD01856,2024-07-12 02:50:00,2024-07-12 03:00:00,0.0,Delhi,Beverages,RID164,CUST5928,Evening,Delivered,1.0,2024
ORD01857,2024-07-06 15:24:00,2024-07-06 15:34:00,0.0,Chennai,Frozen,RID465,CUST7659,Evening,Delivered,5.0,2024
ORD01858,2023-11-30 22:36:00,2023-11-30 22:46:00,0.0,Delhi,Beverages,RID474,CUST6619,Night,Delivered,5.0,2023
ORD01859,2022-02-26 05:39:00,2022-02-26 05:49:00,0.0,Delhi,Snacks,RID404,CUST6397,Afternoon,Delivered,1.0,2022
ORD01860,2022-04-24 02:13:00,2022-04-24 02:23:00,0.0,Delhi,Frozen,RID347,CUST4597,Morning,Delivered,5.0,2022
ORD01861,2023-05-17 01:06:00,2023-05-17 01:31:00,15.0,Delhi,Beverages,RID485,CUST4490,Night,Delivered,4.0,2023
ORD01862,2023-07-31 02:09:00,2023-07-31 02:24:00,5.0,Hyderabad,Frozen,RID284,CUST7301,Afternoon,Delivered,3.0,2023
ORD01863,2022-01-06 20:03:00,2022-01-06 20:13:00,0.0,Delhi,Vegetables,RID195,CUST9770,Night,Delivered,4.0,2022
ORD01864,2024-07-28 23:03:00,2024-07-28 23:33:00,20.0,Delhi,Personal Care,RID251,CUST5911,Afternoon,Late,4.0,2024
ORD01865,2024-07-21 09:30:00,2024-07-21 09:40:00,0.0,Bangalore,Fruits,RID291,CUST1040,Night,Delivered,4.0,2024
ORD01866,2023-02-23 19:27:00,2023-02-23 19:37:00,0.0,Pune,Bakery,RID401,CUST5221,Morning,Delivered,1.0,2023
ORD01867,2022-01-16 11:49:00,2022-01-16 11:59:00,0.0,Pune,Vegetables,RID181,CUST6656,Night,Delivered,4.0,2022
ORD01868,2023-07-16 00:56:00,2023-07-16 01:51:00,45.0,Mumbai,Personal Care,RID167,CUST1605,Evening,Late,1.0,2023
ORD01869,2024-04-16 07:39:00,,,Mumbai,Dairy,RID151,CUST5270,Afternoon,Cancelled,,2024
ORD01870,2022-06-30 12:42:00,2022-06-30 12:52:00,0.0,Delhi,Personal Care,RID330,CUST9417,Evening,Delivered,3.0,2022
ORD01871,2024-06-14 22:56:00,2024-06-14 23:06:00,0.0,Pune,Beverages,RID260,CUST2594,Afternoon,Delivered,4.0,2024
ORD01872,2022-04-18 00:31:00,2022-04-18 00:56:00,15.0,Bangalore,Household,RID341,CUST5234,Morning,Delivered,5.0,2022
ORD01873,2023-01-09 22:15:00,2023-01-09 22:25:00,0.0,Delhi,Fruits,RID101,CUST4359,Afternoon,Delivered,3.0,2023
ORD01874,2024-10-04 01:03:00,2024-10-04 01:13:00,0.0,Mumbai,Fruits,RID226,CUST2735,Night,Delivered,5.0,2024
ORD01875,2024-06-18 19:07:00,2024-06-18 19:17:00,0.0,Delhi,Personal Care,RID318,CUST9964,Morning,Delivered,4.0,2024
ORD01876,2023-12-20 05:06:00,2023-12-20 06:01:00,45.0,Hyderabad,Fruits,RID297,CUST5960,Morning,Late,3.0,2023
ORD01877,2023-10-05 05:41:00,2023-10-05 06:21:00,30.0,Mumbai,Frozen,RID315,CUST9752,Night,Late,4.0,2023
ORD01878,2022-04-22 13:31:00,2022-04-22 13:51:00,10.0,Hyderabad,Dairy,RID317,CUST6546,Morning,Delivered,5.0,2022
ORD01879,2022-05-16 05:51:00,2022-05-16 06:06:00,5.0,Hyderabad,Personal Care,RID180,CUST3500,Evening,Delivered,2.0,2022
ORD01880,2023-06-07 06:06:00,2023-06-07 06:16:00,0.0,Pune,Snacks,RID135,CUST8630,Night,Delivered,4.0,2023
ORD01881,2024-07-22 10:07:00,2024-07-22 10:17:00,0.0,Mumbai,Vegetables,RID279,CUST7155,Evening,Delivered,3.0,2024
ORD01882,2022-07-12 03:30:00,2022-07-12 04:00:00,20.0,Hyderabad,Dairy,RID406,CUST1751,Morning,Late,4.0,2022
ORD01883,2024-01-08 04:15:00,2024-01-08 04:35:00,10.0,Pune,Vegetables,RID123,CUST7364,Night,Delivered,4.0,2024
ORD01884,2024-05-16 23:27:00,2024-05-16 23:42:00,5.0,Delhi,Bakery,RID225,CUST3314,Night,Delivered,4.0,2024
ORD01885,2024-11-07 05:00:00,2024-11-07 06:10:00,60.0,Mumbai,Household,RID339,CUST8054,Night,Late,2.0,2024
ORD01886,2022-11-18 12:13:00,2022-11-18 12:23:00,0.0,Mumbai,Fruits,RID378,CUST3256,Evening,Delivered,3.0,2022
ORD01887,2023-10-07 21:09:00,2023-10-07 21:19:00,0.0,Mumbai,Vegetables,RID218,CUST3487,Afternoon,Delivered,4.0,2023
ORD01888,2023-02-25 18:40:00,,,Hyderabad,Snacks,RID195,CUST6434,Night,Cancelled,,2023
ORD01889,2022-04-12 08:34:00,2022-04-12 08:44:00,0.0,Delhi,Beverages,RID192,CUST4716,Evening,Delivered,4.0,2022
ORD01890,2022-12-25 10:00:00,2022-12-25 11:10:00,60.0,Chennai,Frozen,RID100,CUST4403,Night,Late,5.0,2022
ORD01891,2022-04-30 15:49:00,2022-04-30 15:59:00,0.0,Chennai,Snacks,RID140,CUST4194,Evening,Delivered,4.0,2022
ORD01892,2022-01-31 01:32:00,2022-01-31 01:42:00,0.0,Mumbai,Snacks,RID391,CUST3959,Evening,Delivered,4.0,2022
ORD01893,2024-10-10 08:18:00,2024-10-10 08:28:00,0.0,Mumbai,Vegetables,RID229,CUST1723,Afternoon,Delivered,2.0,2024
ORD01894,2023-04-08 18:28:00,2023-04-08 18:38:00,0.0,Chennai,Household,RID439,CUST1152,Morning,Delivered,4.0,2023
ORD01895,2022-01-28 00:05:00,2022-01-28 00:30:00,15.0,Hyderabad,Vegetables,RID357,CUST1949,Night,Delivered,5.0,2022
ORD01896,2022-11-29 18:51:00,2022-11-29 20:01:00,60.0,Bangalore,Beverages,RID379,CUST1370,Afternoon,Late,5.0,2022
ORD01897,2023-09-14 12:25:00,2023-09-14 12:35:00,0.0,Bangalore,Bakery,RID472,CUST7479,Afternoon,Delivered,4.0,2023
ORD01898,2024-05-21 09:05:00,2024-05-21 09:35:00,20.0,Hyderabad,Beverages,RID350,CUST8300,Night,Late,5.0,2024
ORD01899,2022-07-23 14:35:00,2022-07-23 14:45:00,0.0,Mumbai,Vegetables,RID274,CUST5637,Evening,Delivered,5.0,2022
ORD01900,2024-01-27 06:05:00,2024-01-27 06:15:00,0.0,Pune,Fruits,RID184,CUST1684,Morning,Delivered,4.0,2024
ORD01901,2023-06-07 23:01:00,2023-06-07 23:16:00,5.0,Pune,Bakery,RID232,CUST4061,Afternoon,Delivered,3.0,2023
ORD01902,2022-11-02 16:34:00,2022-11-02 16:49:00,5.0,Chennai,Vegetables,RID124,CUST8902,Night,Delivered,3.0,2022
ORD01903,2023-06-25 17:37:00,2023-06-25 17:57:00,10.0,Hyderabad,Fruits,RID125,CUST5661,Afternoon,Delivered,2.0,2023
ORD01904,2022-09-04 08:55:00,2022-09-04 09:10:00,5.0,Delhi,Beverages,RID389,CUST9741,Morning,Delivered,5.0,2022
ORD01905,2022-02-07 17:40:00,2022-02-07 17:50:00,0.0,Delhi,Fruits,RID385,CUST3745,Afternoon,Delivered,5.0,2022
ORD01906,2023-06-06 19:12:00,2023-06-06 19:22:00,0.0,Chennai,Dairy,RID107,CUST8167,Night,Delivered,2.0,2023
ORD01907,2024-01-02 09:55:00,,,Pune,Personal Care,RID374,CUST7322,Morning,Cancelled,,2024
ORD01908,2022-11-18 18:37:00,2022-11-18 18:47:00,0.0,Hyderabad,Beverages,RID195,CUST9388,Night,Delivered,5.0,2022
ORD01909,2023-12-04 04:21:00,2023-12-04 04:36:00,5.0,Bangalore,Personal Care,RID278,CUST3217,Evening,Delivered,5.0,2023
ORD01910,2022-02-28 07:36:00,2022-02-28 07:46:00,0.0,Mumbai,Bakery,RID211,CUST9239,Night,Delivered,4.0,2022
ORD01911,2023-06-13 10:35:00,2023-06-13 10:50:00,5.0,Hyderabad,Beverages,RID103,CUST3089,Morning,Delivered,4.0,2023
ORD01912,2024-07-22 00:39:00,2024-07-22 00:49:00,0.0,Delhi,Frozen,RID126,CUST4114,Evening,Delivered,4.0,2024
ORD01913,2023-08-09 13:14:00,2023-08-09 13:24:00,0.0,Chennai,Personal Care,RID345,CUST5116,Evening,Delivered,3.0,2023
ORD01914,2022-04-13 03:22:00,2022-04-13 03:52:00,20.0,Hyderabad,Fruits,RID283,CUST4317,Evening,Late,5.0,2022
ORD01915,2024-06-07 03:30:00,2024-06-07 03:40:00,0.0,Delhi,Beverages,RID171,CUST8775,Morning,Delivered,4.0,2024
ORD01916,2022-01-05 11:50:00,2022-01-05 12:00:00,0.0,Bangalore,Household,RID320,CUST8398,Morning,Delivered,5.0,2022
ORD01917,2024-08-02 19:25:00,2024-08-02 19:45:00,10.0,Mumbai,Dairy,RID176,CUST2300,Night,Delivered,5.0,2024
ORD01918,2024-07-03 17:37:00,2024-07-03 17:47:00,0.0,Pune,Household,RID218,CUST3039,Morning,Delivered,4.0,2024
ORD01919,2024-03-03 11:02:00,2024-03-03 11:12:00,0.0,Mumbai,Fruits,RID133,CUST3418,Evening,Delivered,3.0,2024
ORD01920,2023-11-16 09:09:00,2023-11-16 09:24:00,5.0,Pune,Fruits,RID288,CUST1944,Morning,Delivered,4.0,2023
ORD01921,2022-10-27 19:30:00,2022-10-27 19:40:00,0.0,Delhi,Frozen,RID456,CUST6885,Afternoon,Delivered,3.0,2022
ORD01922,2023-03-06 06:36:00,2023-03-06 06:56:00,10.0,Chennai,Vegetables,RID349,CUST6948,Evening,Delivered,3.0,2023
ORD01923,2022-12-08 00:30:00,2022-12-08 00:50:00,10.0,Pune,Frozen,RID131,CUST9491,Evening,Delivered,3.0,2022
ORD01924,2023-08-15 00:20:00,2023-08-15 00:30:00,0.0,Mumbai,Snacks,RID327,CUST8101,Morning,Delivered,4.0,2023
ORD01925,2022-05-27 05:06:00,2022-05-27 05:31:00,15.0,Mumbai,Personal Care,RID173,CUST4089,Evening,Delivered,3.0,2022
ORD01926,2023-06-29 11:04:00,,,Mumbai,Frozen,RID402,CUST2165,Evening,Cancelled,,2023
ORD01927,2023-11-10 11:55:00,2023-11-10 12:10:00,5.0,Pune,Beverages,RID384,CUST3416,Night,Delivered,2.0,2023
ORD01928,2023-10-05 16:15:00,2023-10-05 16:35:00,10.0,Mumbai,Vegetables,RID103,CUST4563,Night,Delivered,5.0,2023
ORD01929,2023-01-20 00:17:00,2023-01-20 00:27:00,0.0,Bangalore,Dairy,RID301,CUST9535,Evening,Delivered,5.0,2023
ORD01930,2023-08-15 22:45:00,2023-08-15 22:55:00,0.0,Mumbai,Beverages,RID114,CUST7647,Morning,Delivered,5.0,2023
ORD01931,2024-03-31 09:51:00,,,Bangalore,Dairy,RID157,CUST9112,Morning,Cancelled,,2024
ORD01932,2023-08-26 15:47:00,2023-08-26 16:02:00,5.0,Chennai,Frozen,RID484,CUST9814,Morning,Delivered,2.0,2023
ORD01933,2024-10-25 19:37:00,2024-10-25 19:47:00,0.0,Pune,Fruits,RID241,CUST9583,Afternoon,Delivered,4.0,2024
ORD01934,2022-04-17 19:23:00,2022-04-17 19:33:00,0.0,Pune,Vegetables,RID408,CUST9315,Night,Delivered,5.0,2022
ORD01935,2024-08-29 20:07:00,2024-08-29 20:22:00,5.0,Hyderabad,Snacks,RID170,CUST2210,Evening,Delivered,3.0,2024
ORD01936,2023-05-09 21:46:00,2023-05-09 21:56:00,0.0,Chennai,Snacks,RID345,CUST5758,Evening,Delivered,3.0,2023
ORD01937,2024-10-25 18:35:00,2024-10-25 18:45:00,0.0,Mumbai,Bakery,RID295,CUST6012,Morning,Delivered,2.0,2024
ORD01938,2023-03-21 22:14:00,2023-03-21 22:24:00,0.0,Delhi,Beverages,RID405,CUST5731,Afternoon,Delivered,1.0,2023
ORD01939,2023-12-02 06:53:00,2023-12-02 07:03:00,0.0,Delhi,Bakery,RID452,CUST4020,Evening,Delivered,3.0,2023
ORD01940,2022-10-28 18:47:00,2022-10-28 19:07:00,10.0,Pune,Beverages,RID413,CUST9167,Morning,Delivered,4.0,2022
ORD01941,2022-10-01 12:04:00,2022-10-01 12:19:00,5.0,Pune,Personal Care,RID128,CUST5197,Evening,Delivered,5.0,2022
ORD01942,2024-09-08 15:43:00,2024-09-08 15:53:00,0.0,Chennai,Bakery,RID130,CUST3339,Evening,Delivered,5.0,2024
ORD01943,2023-04-05 02:35:00,2023-04-05 02:55:00,10.0,Hyderabad,Frozen,RID323,CUST2007,Morning,Delivered,4.0,2023
ORD01944,2022-10-24 14:08:00,2022-10-24 14:18:00,0.0,Hyderabad,Frozen,RID405,CUST6701,Night,Delivered,5.0,2022
ORD01945,2023-09-30 00:42:00,2023-09-30 00:52:00,0.0,Hyderabad,Fruits,RID166,CUST1205,Afternoon,Delivered,3.0,2023
ORD01946,2024-06-08 12:25:00,2024-06-08 13:20:00,45.0,Pune,Beverages,RID172,CUST9899,Evening,Late,3.0,2024
ORD01947,2023-12-02 12:42:00,2023-12-02 13:02:00,10.0,Delhi,Snacks,RID367,CUST3298,Evening,Delivered,5.0,2023
ORD01948,2023-04-21 01:19:00,2023-04-21 01:34:00,5.0,Delhi,Frozen,RID370,CUST2222,Evening,Delivered,4.0,2023
ORD01949,2024-10-08 21:48:00,2024-10-08 21:58:00,0.0,Delhi,Personal Care,RID160,CUST8476,Afternoon,Delivered,3.0,2024
ORD01950,2022-09-19 05:33:00,2022-09-19 05:43:00,0.0,Hyderabad,Vegetables,RID486,CUST3078,Evening,Delivered,4.0,2022
ORD01951,2024-11-22 14:46:00,2024-11-22 14:56:00,0.0,Bangalore,Vegetables,RID311,CUST5496,Evening,Delivered,5.0,2024
ORD01952,2024-03-25 12:44:00,2024-03-25 12:54:00,0.0,Hyderabad,Household,RID485,CUST9464,Afternoon,Delivered,4.0,2024
ORD01953,2024-05-31 04:50:00,2024-05-31 05:00:00,0.0,Delhi,Beverages,RID180,CUST4178,Morning,Delivered,3.0,2024
ORD01954,2022-11-17 08:09:00,2022-11-17 08:24:00,5.0,Hyderabad,Snacks,RID343,CUST7833,Morning,Delivered,5.0,2022
ORD01955,2024-09-09 00:51:00,2024-09-09 01:21:00,20.0,Hyderabad,Bakery,RID305,CUST7094,Afternoon,Late,1.0,2024
ORD01956,2024-09-06 22:03:00,2024-09-06 22:28:00,15.0,Hyderabad,Household,RID189,CUST6439,Night,Delivered,3.0,2024
ORD01957,2023-12-19 17:30:00,2023-12-19 18:00:00,20.0,Delhi,Household,RID417,CUST8513,Evening,Late,4.0,2023
ORD01958,2022-03-16 00:07:00,2022-03-16 00:32:00,15.0,Bangalore,Frozen,RID232,CUST7196,Afternoon,Delivered,4.0,2022
ORD01959,2024-09-23 13:41:00,2024-09-23 13:51:00,0.0,Hyderabad,Fruits,RID146,CUST6776,Morning,Delivered,4.0,2024
ORD01960,2023-12-24 23:21:00,2023-12-24 23:51:00,20.0,Hyderabad,Frozen,RID155,CUST4130,Morning,Late,3.0,2023
ORD01961,2022-09-19 16:06:00,2022-09-19 16:16:00,0.0,Mumbai,Household,RID146,CUST3968,Afternoon,Delivered,4.0,2022
ORD01962,2023-09-11 13:01:00,2023-09-11 13:11:00,0.0,Hyderabad,Personal Care,RID222,CUST5300,Night,Delivered,3.0,2023
ORD01963,2024-06-17 02:41:00,2024-06-17 02:51:00,0.0,Pune,Bakery,RID189,CUST8607,Morning,Delivered,3.0,2024
ORD01964,2022-02-06 01:12:00,2022-02-06 01:42:00,20.0,Hyderabad,Vegetables,RID203,CUST6412,Afternoon,Late,4.0,2022
ORD01965,2024-05-24 15:19:00,2024-05-24 15:34:00,5.0,Mumbai,Beverages,RID210,CUST3224,Morning,Delivered,3.0,2024
ORD01966,2022-03-11 18:29:00,2022-03-11 18:39:00,0.0,Pune,Frozen,RID164,CUST3808,Night,Delivered,5.0,2022
ORD01967,2022-09-02 02:57:00,2022-09-02 03:07:00,0.0,Chennai,Bakery,RID409,CUST8549,Morning,Delivered,5.0,2022
ORD01968,2024-08-17 03:56:00,2024-08-17 04:06:00,0.0,Hyderabad,Fruits,RID262,CUST6833,Afternoon,Delivered,5.0,2024
ORD01969,2024-09-08 07:35:00,2024-09-08 07:50:00,5.0,Chennai,Dairy,RID133,CUST7162,Night,Delivered,2.0,2024
ORD01970,2022-08-23 12:49:00,,,Hyderabad,Bakery,RID307,CUST4187,Night,Cancelled,,2022
ORD01971,2023-11-26 08:21:00,2023-11-26 08:31:00,0.0,Mumbai,Beverages,RID430,CUST4544,Afternoon,Delivered,3.0,2023
ORD01972,2022-04-30 08:17:00,2022-04-30 09:27:00,60.0,Delhi,Fruits,RID385,CUST5364,Night,Late,4.0,2022
ORD01973,2022-08-11 17:34:00,2022-08-11 18:29:00,45.0,Delhi,Frozen,RID162,CUST2054,Afternoon,Late,5.0,2022
ORD01974,2023-03-09 12:56:00,2023-03-09 13:16:00,10.0,Chennai,Snacks,RID163,CUST9022,Morning,Delivered,4.0,2023
ORD01975,2024-09-01 09:24:00,2024-09-01 09:39:00,5.0,Pune,Dairy,RID236,CUST8622,Morning,Delivered,4.0,2024
ORD01976,2024-01-17 17:29:00,2024-01-17 17:49:00,10.0,Pune,Dairy,RID359,CUST3134,Evening,Delivered,4.0,2024
ORD01977,2024-03-26 22:54:00,2024-03-26 23:09:00,5.0,Chennai,Dairy,RID370,CUST9657,Afternoon,Delivered,5.0,2024
ORD01978,2024-05-01 23:47:00,2024-05-02 00:57:00,60.0,Chennai,Personal Care,RID478,CUST3626,Afternoon,Late,3.0,2024
ORD01979,2024-04-23 18:22:00,2024-04-23 18:32:00,0.0,Bangalore,Bakery,RID222,CUST7932,Morning,Delivered,4.0,2024
ORD01980,2022-07-20 20:09:00,2022-07-20 20:19:00,0.0,Mumbai,Household,RID245,CUST5366,Evening,Delivered,3.0,2022
ORD01981,2024-11-11 08:41:00,2024-11-11 08:51:00,0.0,Hyderabad,Personal Care,RID340,CUST7587,Afternoon,Delivered,4.0,2024
ORD01982,2022-02-03 19:23:00,2022-02-03 20:18:00,45.0,Mumbai,Personal Care,RID407,CUST2670,Night,Late,3.0,2022
ORD01983,2024-11-20 01:22:00,2024-11-20 01:32:00,0.0,Mumbai,Beverages,RID149,CUST3939,Afternoon,Delivered,4.0,2024
ORD01984,2024-06-20 09:46:00,2024-06-20 10:01:00,5.0,Hyderabad,Beverages,RID272,CUST2212,Night,Delivered,3.0,2024
ORD01985,2023-10-30 05:38:00,2023-10-30 05:58:00,10.0,Pune,Beverages,RID464,CUST8537,Afternoon,Delivered,2.0,2023
ORD01986,2022-09-28 02:45:00,2022-09-28 03:10:00,15.0,Pune,Dairy,RID201,CUST3866,Evening,Delivered,5.0,2022
ORD01987,2023-05-12 18:07:00,2023-05-12 18:47:00,30.0,Delhi,Beverages,RID337,CUST6399,Morning,Late,3.0,2023
ORD01988,2022-04-25 22:01:00,2022-04-25 22:16:00,5.0,Pune,Personal Care,RID198,CUST2846,Evening,Delivered,4.0,2022
ORD01989,2022-06-17 17:52:00,2022-06-17 18:02:00,0.0,Bangalore,Dairy,RID481,CUST2254,Night,Delivered,2.0,2022
ORD01990,2024-12-19 23:52:00,2024-12-20 00:02:00,0.0,Mumbai,Vegetables,RID353,CUST2241,Night,Delivered,4.0,2024
ORD01991,2024-10-14 05:06:00,2024-10-14 05:21:00,5.0,Mumbai,Fruits,RID483,CUST1106,Morning,Delivered,3.0,2024
ORD01992,2024-02-19 02:18:00,2024-02-19 02:28:00,0.0,Pune,Fruits,RID481,CUST8649,Night,Delivered,3.0,2024
ORD01993,2023-09-29 10:47:00,2023-09-29 10:57:00,0.0,Delhi,Vegetables,RID116,CUST6413,Afternoon,Delivered,5.0,2023
ORD01994,2022-01-14 22:16:00,2022-01-14 22:26:00,0.0,Bangalore,Fruits,RID114,CUST4395,Morning,Delivered,3.0,2022
ORD01995,2023-02-20 02:24:00,2023-02-20 02:39:00,5.0,Bangalore,Snacks,RID191,CUST1477,Evening,Delivered,2.0,2023
ORD01996,2024-07-30 04:08:00,2024-07-30 04:18:00,0.0,Bangalore,Personal Care,RID409,CUST8300,Evening,Delivered,5.0,2024
ORD01997,2024-07-10 11:07:00,2024-07-10 11:17:00,0.0,Pune,Frozen,RID172,CUST2776,Night,Delivered,5.0,2024
ORD01998,2024-11-11 06:50:00,2024-11-11 07:00:00,0.0,Pune,Dairy,RID358,CUST7181,Afternoon,Delivered,3.0,2024
ORD01999,2024-04-08 15:22:00,2024-04-08 16:17:00,45.0,Bangalore,Frozen,RID164,CUST1792,Night,Late,3.0,2024
ORD02000,2022-12-27 07:50:00,2022-12-27 09:00:00,60.0,Mumbai,Dairy,RID480,CUST2648,Night,Late,3.0,2022
ORD02001,2022-09-24 07:57:00,2022-09-24 08:12:00,5.0,Delhi,Beverages,RID151,CUST2693,Evening,Delivered,4.0,2022
ORD02002,2022-02-09 12:15:00,2022-02-09 12:25:00,0.0,Pune,Household,RID140,CUST2161,Afternoon,Delivered,2.0,2022
ORD02003,2023-12-23 03:31:00,2023-12-23 03:41:00,0.0,Bangalore,Snacks,RID370,CUST6129,Afternoon,Delivered,3.0,2023
